meter_number,poc_number,total_blank_periods,avg_monthly_units_over_blank_periods,std_monthly_units_over_blank_periods,last_blank_period_start,last_blank_period_end,last_blank_period_length,months_since_last_blank_period,total_units_before_last_blank_period,monthly_units_over_last_blank_period,longest_blank_period_start,longest_blank_period_end,longest_blank_period_length,months_since_longest_blank_period,total_units_before_longest_blank_period,monthly_units_over_longest_blank_period
22160664698,740726,13,1.2378571428571425,0.47610501064544086,2021-08-31,2021-10-31,2,1,2.5,1.25,2020-04-30,2020-11-30,7,12,4.6,0.66
22160664706,736674,2,4.7,0.0,2018-12-31,2019-02-28,2,37,9.4,4.7,2018-12-31,2019-02-28,2,37,9.4,4.7
22160666156,893066,11,2.718333333333333,0.8197713095735908,2021-11-30,2022-02-28,3,1,8.4,2.8,2019-12-31,2020-03-31,3,24,4.8,1.6
22160666206,752353,2,0.55,0.0,2018-05-31,2019-01-31,8,38,4.4,0.55,2018-05-31,2019-01-31,8,38,4.4,0.55
22160666222,758066,7,2.1543956043956043,1.5451112177706698,2020-11-30,2021-01-31,2,13,7.1,3.55,2018-02-28,2019-03-31,13,35,9.5,0.73
22160667436,757201,10,1.5516666666666665,0.7650145241903726,2021-02-28,2021-04-30,2,10,2.5,1.25,2018-02-28,2018-05-31,3,45,4.7,1.57
22160667451,802708,11,0.8242424242424243,0.2573528447191368,2021-10-31,2022-01-31,3,0,2.0,0.67,2020-02-29,2020-07-31,5,18,2.0,0.4
22160667477,768249,5,26.6625,25.87912708632191,2021-01-31,2021-03-31,2,12,85.9,42.95,2018-07-31,2018-09-30,2,42,4.2,2.1
22160667485,768303,8,1.6208333333333333,0.6078622605309345,2020-12-31,2021-02-28,2,12,2.0,1.0,2020-05-31,2020-08-31,3,18,5.0,1.67
22160667501,800384,4,2.0,1.019803902718557,2020-11-30,2021-01-31,2,14,1.2,0.6,2018-10-31,2018-12-31,2,39,4.8,2.4
22160669119,827739,5,1.1666666666666667,0.1666666666666666,2019-10-31,2020-01-31,3,25,2.5,0.83,2019-10-31,2020-01-31,3,25,2.5,0.83
22160669143,827721,3,0.75,0.15000000000000002,2020-08-31,2020-10-31,2,17,1.8,0.9,2020-04-30,2020-07-31,3,20,1.8,0.6
22160669150,119072501273,4,0.4480231415084483,0.29944724642715415,2021-12-31,2022-03-31,3,0,2.85,0.95,2020-06-30,2021-07-31,13,8,2.5,0.19
22160669168,846867,4,0.5923076923076923,0.4117091666089334,2021-04-30,2021-12-31,8,0,4.8,0.6,2018-09-30,2020-01-31,16,23,2.4,0.15
22160669218,119072602215,3,1.0,0.0,2020-09-30,2020-11-30,2,0,2.0,1.0,2020-03-31,2020-05-31,2,6,2.0,1.0
22160669226,770472,4,3.3944444444444444,0.9769883176576405,2018-08-31,2018-10-31,2,41,9.4,4.7,2018-03-31,2018-06-30,3,45,9.4,3.13
22160669234,739348,16,0.8171874999999997,0.2810951541330503,2021-10-31,2022-01-31,3,0,2.0,0.67,2019-05-31,2019-10-31,5,27,2.5,0.5
22160669242,740904,6,1.6383333333333332,0.42822631607337935,2021-02-28,2021-04-30,2,11,4.0,2.0,2018-01-31,2018-05-31,4,46,4.7,1.18
22160670323,788152,2,0.55,0.0,2019-10-31,2019-12-31,2,27,1.1,0.55,2019-10-31,2019-12-31,2,27,1.1,0.55
22160670372,790382,7,0.9073080848442633,0.6825530111745131,2022-01-31,2022-03-31,2,0,4.75,2.37,2018-04-30,2019-01-31,9,38,1.9,0.21
22160680769,744000,10,0.9699480359365271,0.5499056147091277,2022-01-31,2022-03-31,2,0,3.04,1.52,2020-03-31,2021-10-31,19,5,1.2,0.06
22160680777,743739,6,1.4866666666666668,0.4586695736341989,2021-03-31,2021-05-31,2,10,4.8,2.4,2020-01-31,2020-04-30,3,23,4.0,1.33
22160681445,768533,4,0.4625,0.2902046691560975,2021-06-30,2021-12-31,6,3,1.2,0.2,2020-09-30,2021-06-30,9,9,1.8,0.2
22160681452,746507,8,0.3988095238095238,0.1166772954342072,2021-08-31,2022-03-31,7,0,2.5,0.36,2019-04-30,2020-04-30,12,23,2.5,0.21
22160681460,864466,13,0.7493589743589743,0.25348977833160485,2021-11-30,2022-02-28,3,0,2.0,0.67,2020-02-29,2020-07-31,5,19,2.0,0.4
22160681478,741543,20,2.164166666666667,0.3776489772262067,2021-10-31,2022-01-31,3,0,6.8,2.27,2018-09-30,2018-12-31,3,37,4.7,1.57
22160681486,746468,6,1.2270833333333333,0.5987146243319007,2020-02-29,2020-10-31,8,12,2.5,0.31,2020-02-29,2020-10-31,8,12,2.5,0.31
22160681494,837739,4,1.1666666666666667,0.11785113019775795,2020-10-31,2020-12-31,2,15,2.5,1.25,2020-01-31,2020-03-31,2,24,2.0,1.0
22160681502,916946,5,1.3041666666666665,0.599580293019857,2021-06-30,2021-09-30,3,6,2.5,0.83,2019-02-28,2019-05-31,3,34,2.5,0.83
22160683201,746392,6,0.7968650793650793,0.35309506193647117,2019-10-31,2020-02-29,4,0,2.5,0.62,2018-03-31,2018-10-31,7,16,2.4,0.34
22160683219,829912,10,0.8084873088882245,0.48437368104629885,2022-01-31,2022-03-31,2,0,3.72,1.86,2020-01-31,2020-08-31,7,19,1.1,0.16
22160683227,746097,5,0.41470588235294115,0.2399394387258071,2021-02-28,2021-08-31,6,0,1.5,0.25,2019-09-30,2021-02-28,17,6,2.1,0.12
22160683243,746286,16,0.9610423773353969,0.43603738444522855,2022-01-31,2022-03-31,2,0,1.19,0.59,2021-02-28,2021-10-31,8,5,5.8,0.72
22160683268,750022,8,1.027922352016508,0.7977454254540761,2022-01-31,2022-03-31,2,0,4.75,2.37,2019-03-31,2019-08-31,5,31,2.5,0.5
22160684480,746236,6,0.4385912698412699,0.20348973131696035,2020-10-31,2021-07-31,9,0,1.2,0.13,2020-10-31,2021-07-31,9,0,1.2,0.13
22160684498,739380,6,2.1649354621178305,0.8390444164203489,2021-12-31,2022-02-28,2,1,2.85,1.42,2018-01-31,2018-03-31,2,48,7.1,3.55
22160684506,739369,8,1.0535714285714286,0.7378628666475393,2021-09-30,2021-11-30,2,4,1.5,0.75,2019-09-30,2020-09-30,12,18,2.5,0.21
22160684514,772445,9,0.8559265727683213,0.338329272717167,2021-12-31,2022-02-28,2,0,2.61,1.3,2020-11-30,2021-08-31,9,6,2.7,0.3
22160684522,791356,10,0.7541666666666667,0.3170447304578821,2021-01-31,2021-07-31,6,0,1.2,0.2,2021-01-31,2021-07-31,6,0,1.2,0.2
22160684530,746437,5,3.378125,1.8286430889801868,2020-02-29,2020-10-31,8,17,2.5,0.31,2020-02-29,2020-10-31,8,17,2.5,0.31
22160684548,756338,14,0.887476950756368,0.20781490448264375,2021-12-31,2022-02-28,2,0,2.85,1.42,2019-03-31,2019-07-31,4,31,2.5,0.62
22160684795,737948,5,4.3875,1.846745448078863,2020-02-29,2020-04-30,2,23,14.4,7.2,2019-05-31,2019-08-31,3,31,9.6,3.2
22160684803,120081201825,4,0.74375,0.3124374937487497,2021-07-31,2022-01-31,6,0,2.1,0.35,2021-07-31,2022-01-31,6,0,2.1,0.35
22160684811,746444,12,0.9991666666666665,0.26024961308542055,2020-09-30,2020-11-30,2,0,2.5,1.25,2018-02-28,2018-07-31,5,28,4.7,0.94
22160684845,740891,15,1.3611111111111112,0.5041647535929421,2021-07-31,2021-09-30,2,2,2.5,1.25,2020-02-29,2020-07-31,5,16,2.5,0.5
22160686667,856121,8,0.6546875,0.49754360806574865,2021-07-31,2021-11-30,4,0,2.0,0.5,2019-06-30,2020-02-29,8,21,1.5,0.19
22160686683,850793,4,0.6383928571428572,0.38885440556137435,2021-06-30,2021-11-30,5,0,2.5,0.5,2020-04-30,2021-06-30,14,5,2.5,0.18
22160688085,738018,8,1.46875,0.5556176180611986,2020-01-31,2020-03-31,2,10,2.5,1.25,2018-05-31,2018-08-31,3,29,2.4,0.8
22160688093,746516,13,1.723076923076923,0.5472361972871511,2021-01-31,2021-03-31,2,0,4.8,2.4,2020-01-31,2020-04-30,3,11,4.8,1.6
22160688101,737866,8,0.6916666666666667,0.2569857324184879,2021-05-31,2021-07-31,2,8,2.0,1.0,2020-12-31,2021-05-31,5,10,1.5,0.3
22160688119,743500,5,2.7125,0.896782442959272,2021-06-30,2021-08-31,2,7,4.5,2.25,2018-04-30,2018-06-30,2,45,4.7,2.35
22160688127,739101,15,1.338309430414011,0.43295427781641915,2021-12-31,2022-03-31,3,0,4.75,1.58,2018-01-31,2018-05-31,4,46,4.7,1.18
22160688143,740570,12,1.5758333333333334,0.5309392882220884,2020-11-30,2021-01-31,2,0,3.7,1.85,2019-10-31,2020-03-31,5,10,3.8,0.76
22160688713,793875,14,1.2148579031373203,0.20776596317200732,2021-12-31,2022-02-28,2,0,2.85,1.42,2021-03-31,2021-06-30,3,8,2.5,0.83
22160688754,739134,1,2.4,0.0,2019-09-30,2019-11-30,2,27,4.8,2.4,2019-09-30,2019-11-30,2,27,4.8,2.4
22160688770,739120,4,1.2999462184315254,0.7306077304376841,2021-12-31,2022-03-31,3,0,2.85,0.95,2021-12-31,2022-03-31,3,0,2.85,0.95
22160688960,760881,14,0.788095238095238,0.28557784440572326,2021-09-30,2021-12-31,3,0,2.0,0.67,2021-03-31,2021-09-30,6,3,2.0,0.33
22160688978,119081303719,2,10.45,0.0,2021-05-31,2021-07-31,2,8,20.9,10.45,2021-05-31,2021-07-31,2,8,20.9,10.45
22160688986,740675,16,1.505837526237807,0.6639765794550857,2021-12-31,2022-02-28,2,0,3.09,1.54,2021-01-31,2021-04-30,3,10,4.8,1.6
22160688994,119061903507,1,2.136040934518858,0.0,2022-01-31,2022-03-31,2,0,4.27,2.14,2022-01-31,2022-03-31,2,0,4.27,2.14
22160689018,770721,14,0.919619807899225,0.3248513027062239,2021-12-31,2022-02-28,2,0,2.85,1.42,2020-01-31,2020-07-31,6,19,2.0,0.33
22160689372,895404,2,2.15,0.0,2021-07-31,2021-09-30,2,6,4.3,2.15,2021-07-31,2021-09-30,2,6,4.3,2.15
22160689547,756812,2,7.050000000000001,0.0,2018-05-31,2018-07-31,2,44,14.1,7.05,2018-05-31,2018-07-31,2,44,14.1,7.05
22160689554,771567,1,4.319999999999999,0.0,2020-11-30,2021-04-30,5,10,21.6,4.32,2020-11-30,2021-04-30,5,10,21.6,4.32
22160689562,759814,10,2.7211908402746774,0.7323814011801987,2021-12-31,2022-02-28,2,0,5.22,2.61,2018-05-31,2018-08-31,3,42,14.2,4.73
22160703447,876471,7,0.9876190476190476,0.6878214152814144,2021-10-31,2022-02-28,4,0,2.5,0.62,2019-02-28,2020-02-29,12,24,2.5,0.21
22160704742,743785,18,1.7162037037037035,0.4831135533374958,2021-09-30,2022-01-31,4,1,4.6,1.15,2018-04-30,2018-08-31,4,42,4.7,1.18
22160704767,876456,8,7.583749999999999,12.090155021235251,2021-11-30,2022-03-31,4,0,5.6,1.4,2019-08-31,2020-01-31,5,26,1.1,0.22
22160704775,827731,2,0.11521164021164021,0.06335978835978837,2020-11-30,2022-01-31,14,0,2.5,0.18,2018-08-31,2020-11-30,27,14,1.4,0.05
22160708073,816441,11,1.374242424242424,0.5589204798955288,2021-08-31,2021-10-31,2,4,3.5,1.75,2018-10-31,2019-01-31,3,37,1.4,0.47
22160708081,767596,15,1.0172222222222222,0.30972608368295407,2021-10-31,2022-01-31,3,0,2.5,0.83,2021-04-30,2021-09-30,5,4,2.5,0.5
22160708099,739442,12,1.1256944444444443,0.25516557653926847,2021-08-31,2021-12-31,4,0,5.0,1.25,2019-01-31,2019-05-31,4,31,2.5,0.62
22160708107,739178,5,1.25,0.0,2020-10-31,2020-12-31,2,15,2.5,1.25,2019-04-30,2019-06-30,2,33,2.5,1.25
22160708115,767606,12,1.3510102940850564,0.3152259571903227,2021-12-31,2022-02-28,2,0,3.32,1.66,2018-08-31,2018-11-30,3,39,2.4,0.8
22160708123,739249,18,1.054846171786535,0.28249534817729577,2021-12-31,2022-02-28,2,0,2.37,1.19,2018-07-31,2018-11-30,4,39,2.4,0.6
22160708131,751681,16,1.8762528426749208,0.6578932177307231,2022-01-31,2022-03-31,2,0,4.75,2.37,2019-05-31,2019-10-31,5,29,4.8,0.96
22160708149,751704,4,0.3452380952380953,0.0601161008235838,2021-03-31,2022-01-31,10,0,2.5,0.25,2021-03-31,2022-01-31,10,0,2.5,0.25
22160708339,743967,11,0.8331168831168831,0.40822235381221306,2021-04-30,2021-11-30,7,1,2.9,0.41,2021-04-30,2021-11-30,7,1,2.9,0.41
22160708347,851611,11,1.1158206626981126,0.2575656063654801,2022-01-31,2022-03-31,2,0,2.85,1.42,2018-09-30,2018-11-30,2,40,1.2,0.6
22160708354,927450,9,0.9888888888888887,0.5172338583247725,2021-03-31,2021-11-30,8,0,2.4,0.3,2021-03-31,2021-11-30,8,0,2.4,0.3
22160708370,770829,9,1.4740740740740739,0.5521065780493629,2021-07-31,2021-09-30,2,4,2.4,1.2,2018-08-31,2018-11-30,3,38,4.7,1.57
22160709089,740708,6,0.48536556036556044,0.19044170844192848,2021-07-31,2021-10-31,3,0,2.5,0.83,2019-09-30,2020-08-31,11,14,2.5,0.23
22160709782,793854,8,0.97375,0.3212451361499501,2021-07-31,2022-03-31,8,0,7.2,0.9,2018-05-31,2019-03-31,10,36,1.9,0.19
22160710327,822899,8,1.5416666666666665,1.2813025056992244,2021-07-31,2022-01-31,6,0,2.5,0.42,2019-03-31,2019-11-30,8,26,4.8,0.6
22160720268,772455,9,1.4674603174603176,1.7147291460588356,2021-10-31,2021-12-31,2,2,2.1,1.05,2021-03-31,2021-10-31,7,4,1.8,0.26
22160720292,739192,3,0.9166666666666667,0.18333333333333335,2019-10-31,2019-12-31,2,27,2.2,1.1,2019-07-31,2019-10-31,3,29,2.2,0.73
22160743591,876483,8,0.609375,0.14868856691271043,2021-10-31,2022-01-31,3,0,2.0,0.67,2020-07-31,2021-01-31,6,12,2.5,0.42
22160743609,828828,4,1.3666666666666665,0.7586537784494027,2021-03-31,2021-05-31,2,10,1.2,0.6,2019-11-30,2020-02-29,3,25,3.3,1.1
22160743617,902088,11,0.8409090909090909,0.3086598301130813,2021-08-31,2022-02-28,6,0,2.0,0.33,2021-08-31,2022-02-28,6,0,2.0,0.33
22160743625,822901,10,1.1883333333333332,0.5722785840635466,2021-10-31,2021-12-31,2,1,1.5,0.75,2021-01-31,2021-04-30,3,9,2.0,0.67
22160743641,119062405209,8,0.6927083333333334,0.1964722511860418,2021-09-30,2021-11-30,2,1,2.0,1.0,2019-10-31,2020-04-30,6,20,2.5,0.42
22160743658,119072400566,8,1.03125,0.3408972535823661,2021-08-31,2021-10-31,2,0,1.5,0.75,2020-10-31,2021-08-31,10,2,2.5,0.25
22160743716,846146,7,3.523611111111111,1.6380912607040736,2021-09-30,2021-11-30,2,4,9.6,4.8,2018-09-30,2019-01-31,4,38,4.7,1.18
22160743740,839276,9,1.6213205531863701,0.8737147289843652,2021-11-30,2022-01-31,2,2,2.37,1.19,2019-12-31,2020-03-31,3,24,2.5,0.83
22160743757,857486,3,0.985,0.7649999999999999,2019-10-31,2019-12-31,2,27,3.5,1.75,2018-10-31,2019-08-31,10,31,2.2,0.22
22160743765,827683,1,10.149999999999999,0.0,2018-08-31,2018-10-31,2,9,20.3,10.15,2018-08-31,2018-10-31,2,9,20.3,10.15
22160743815,864363,2,0.5208333333333334,0.10416666666666667,2021-08-31,2021-12-31,4,0,2.5,0.62,2021-02-28,2021-08-31,6,4,2.5,0.42
22160744615,801165,5,1.2,0.07745966692414831,2021-10-31,2022-02-28,4,0,4.8,1.2,2021-10-31,2022-02-28,4,0,4.8,1.2
22160761833,121040801849,2,0.875,0.375,2021-07-31,2021-12-31,5,0,2.5,0.5,2021-07-31,2021-12-31,5,0,2.5,0.5
22160761841,740758,2,4.625,2.2750000000000004,2019-01-31,2019-03-31,2,35,13.8,6.9,2018-01-31,2018-03-31,2,47,4.7,2.35
22160761866,739215,11,1.1954545454545455,0.2877192540411668,2021-08-31,2021-10-31,2,3,2.5,1.25,2019-04-30,2019-07-31,3,30,2.5,0.83
22160761874,739228,4,0.3898809523809524,0.2062609510595081,2021-07-31,2022-02-28,7,0,5.0,0.71,2019-01-31,2020-03-31,14,23,2.5,0.18
22160761908,751666,15,0.8715873015873015,0.26681609569919557,2021-08-31,2022-03-31,7,0,2.5,0.36,2021-08-31,2022-03-31,7,0,2.5,0.36
22160780973,827727,9,1.23125,0.024206145913796395,2020-01-31,2020-03-31,2,24,2.5,1.25,2018-09-30,2018-11-30,2,40,2.4,1.2
22160784959,756371,3,4.0,0.7999999999999999,2021-06-30,2021-09-30,3,6,9.6,3.2,2021-06-30,2021-09-30,3,6,9.6,3.2
22160784975,756358,8,2.8534638654344797,0.9186423432369131,2021-12-31,2022-02-28,2,1,6.65,3.32,2021-06-30,2021-09-30,3,6,4.8,1.6
22160784983,747103,5,1.3625,0.22465250944514287,2019-11-30,2020-01-31,2,26,2.5,1.25,2018-10-31,2018-12-31,2,39,2.4,1.2
22160785014,789349,1,0.9666666666666667,0.0,2018-06-30,2018-09-30,3,30,2.9,0.97,2018-06-30,2018-09-30,3,30,2.9,0.97
22160785022,740770,1,2.35,0.0,2018-10-31,2018-12-31,2,0,4.7,2.35,2018-10-31,2018-12-31,2,0,4.7,2.35
22160786996,828798,5,1.2012340293644193,0.6026962378585038,2022-01-31,2022-03-31,2,0,2.85,1.42,2020-05-31,2020-12-31,7,15,2.5,0.36
22160802231,497833,13,3.113461538461538,1.7166933607009018,2021-05-31,2021-07-31,2,7,4.8,2.4,2020-06-30,2020-11-30,5,15,16.7,3.34
22160803825,740704,3,1.275,0.725,2021-01-31,2021-03-31,2,12,4.0,2.0,2018-01-31,2018-03-31,2,48,1.1,0.55
22160806398,771180,9,1.464375,1.124337131102144,2021-07-31,2021-09-30,2,6,5.8,2.9,2018-07-31,2018-12-31,5,39,1.2,0.24
22160806448,736446,13,1.6974358974358974,1.0938609998151054,2021-10-31,2021-12-31,2,2,2.5,1.25,2019-04-30,2019-09-30,5,29,2.5,0.5
22160807735,498050,4,6.083333333333333,1.0873004286866734,2021-05-31,2021-09-30,4,6,23.0,5.75,2021-05-31,2021-09-30,4,6,23.0,5.75
22160810721,757191,16,0.9629374649766829,0.35345547770355534,2021-12-31,2022-03-31,3,0,1.9,0.63,2021-05-31,2021-12-31,7,3,2.5,0.36
22160810739,746514,9,1.9458333333333333,1.6440496663895392,2021-04-30,2021-06-30,2,9,2.5,1.25,2018-02-28,2018-05-31,3,46,4.7,1.57
22160810754,740796,2,4.966666666666666,0.0,2019-05-31,2019-08-31,3,31,14.9,4.97,2019-05-31,2019-08-31,3,31,14.9,4.97
22160810762,740816,6,0.6360515873015873,0.4492173235555803,2021-09-30,2021-11-30,2,3,2.5,1.25,2020-07-31,2021-09-30,14,5,1.5,0.11
22160810770,759770,9,1.1722222222222223,0.8372500548348669,2021-04-30,2021-07-31,3,0,2.0,0.67,2018-10-31,2019-02-28,4,29,2.0,0.5
22160812008,738513,2,0.8512820512820514,0.017948717948717913,2019-07-31,2019-10-31,3,0,2.5,0.83,2018-06-30,2019-07-31,13,3,11.3,0.87
22160812016,746204,3,2.1166666666666667,0.8984554647962368,2020-10-31,2020-12-31,2,14,4.3,2.15,2020-05-31,2020-08-31,3,18,9.6,3.2
22160812024,746521,19,1.1824220101641838,0.13733225507078664,2022-01-31,2022-03-31,2,0,1.9,0.95,2019-07-31,2019-10-31,3,29,2.5,0.83
22160812057,768527,2,0.10070028011204482,0.01834733893557423,2019-11-30,2021-08-31,21,0,2.5,0.12,2019-11-30,2021-08-31,21,0,2.5,0.12
22160812065,739127,11,2.1318809523809525,0.3768477448375081,2021-05-31,2021-07-31,2,8,4.8,2.4,2018-11-30,2019-06-30,7,33,9.5,1.36
22160813113,881093,5,1.1980952380952383,0.8079850922492644,2021-08-31,2021-11-30,3,1,2.5,0.83,2019-01-31,2020-10-31,21,14,3.3,0.16
22160813121,119072400434,1,0.4,0.0,2019-07-31,2019-12-31,5,0,2.0,0.4,2019-07-31,2019-12-31,5,0,2.0,0.4
22160813162,848844,6,2.33,1.1020889256316844,2020-10-31,2020-12-31,2,15,5.0,2.5,2018-10-31,2019-02-28,4,37,2.4,0.6
22160826719,881118,1,1.0,0.0,2021-04-30,2021-06-30,2,7,2.0,1.0,2021-04-30,2021-06-30,2,7,2.0,1.0
22160826727,770822,8,1.5107142857142857,0.7358009657675706,2020-08-31,2020-10-31,2,17,4.8,2.4,2019-07-31,2019-12-31,5,27,2.5,0.5
22160826735,757165,16,1.4775884803758614,0.48669853781210937,2021-12-31,2022-03-31,3,0,3.32,1.11,2020-07-31,2020-10-31,3,17,4.3,1.43
22160826743,740878,4,1.406115546078813,0.5951737034356198,2021-12-31,2022-02-28,2,0,4.75,2.37,2020-08-31,2020-10-31,2,16,1.5,0.75
22160826750,744358,6,1.4600000000000002,0.4454211490264018,2020-01-31,2020-03-31,2,24,2.5,1.25,2018-09-30,2018-11-30,2,40,4.7,2.35
22160831859,119061104809,4,0.6525,0.2133349609312912,2020-06-30,2021-06-30,12,0,4.3,0.36,2020-06-30,2021-06-30,12,0,4.3,0.36
22160838631,846161,3,0.5191919191919192,0.4815057327131728,2020-04-30,2021-03-31,11,0,2.1,0.19,2019-04-30,2020-04-30,12,11,2.0,0.17
22160838649,119120400395,2,0.10416666666666667,0.0,2020-02-29,2022-02-28,24,1,2.5,0.1,2020-02-29,2022-02-28,24,1,2.5,0.1
22160838664,890532,4,0.3340277777777778,0.11369181797872986,2021-02-28,2021-11-30,9,0,2.0,0.22,2019-05-31,2020-05-31,12,18,5.0,0.42
22160838680,848827,9,0.667280236489398,0.4697698582887333,2021-12-31,2022-02-28,2,0,3.8,1.9,2020-05-31,2020-12-31,7,14,1.5,0.21
22160838698,904310,3,0.3729166666666666,0.11774059292453994,2020-09-30,2022-01-31,16,0,4.3,0.27,2020-09-30,2022-01-31,16,0,4.3,0.27
22160840785,846148,10,0.69675,0.3135625159181003,2021-06-30,2021-10-31,4,0,2.5,0.62,2019-05-31,2020-01-31,8,21,2.1,0.26
22160854711,902084,4,0.5452294685990338,0.44570078728216195,2021-04-30,2022-01-31,9,0,2.0,0.22,2019-03-31,2021-02-28,23,11,2.5,0.11
22160854729,827672,2,1.4556825856462225,0.20568258564622255,2022-01-31,2022-03-31,2,0,3.32,1.66,2020-10-31,2020-12-31,2,15,2.5,1.25
22160854737,120082401828,6,0.7888888888888889,0.2290614236454256,2021-08-31,2022-01-31,5,0,2.0,0.4,2021-08-31,2022-01-31,5,0,2.0,0.4
22160854760,828812,7,0.7055555555555556,0.3634539385288028,2021-03-31,2021-05-31,2,10,2.0,1.0,2020-02-29,2020-12-31,10,15,1.5,0.15
22160854778,852453,13,1.14194994609362,0.35717131394538965,2021-12-31,2022-02-28,2,0,4.27,2.14,2019-02-28,2019-06-30,4,32,2.5,0.62
22160854786,119062001809,13,1.0615384615384615,0.2907685524344279,2021-09-30,2021-11-30,2,1,2.1,1.05,2019-06-30,2019-09-30,3,27,2.5,0.83
22160854976,829907,9,1.9875,0.5856353387561238,2021-06-30,2021-08-31,2,7,4.8,2.4,2018-07-31,2018-09-30,2,42,2.4,1.2
22160886077,498017,5,6.0,1.2000000000000002,2019-09-30,2019-11-30,2,28,9.6,4.8,2019-03-31,2019-05-31,2,34,9.6,4.8
22160889535,834765,16,1.0580561099265184,0.3401467271559237,2021-12-31,2022-02-28,2,0,2.37,1.19,2018-09-30,2019-01-31,4,37,1.9,0.48
22160889543,827676,7,1.45,0.4699290726623895,2021-11-30,2022-01-31,2,2,2.5,1.25,2018-12-31,2019-02-28,2,37,2.4,1.2
22160889568,851580,15,1.0672222222222223,0.24941536578839324,2021-09-30,2022-01-31,4,0,2.0,0.5,2019-11-30,2020-03-31,4,22,2.5,0.62
22160889576,846143,4,0.5072727272727272,0.4538717734965015,2021-01-31,2021-11-30,10,3,1.7,0.17,2018-09-30,2020-07-31,22,19,2.4,0.11
22160889584,852305,6,2.0166666666666666,0.8914719413544221,2021-10-31,2021-12-31,2,0,2.5,1.25,2018-10-31,2018-12-31,2,36,2.4,1.2
22160906255,796928,8,0.5270834155616624,0.25783076258205817,2022-01-31,2022-03-31,2,0,1.42,0.71,2019-04-30,2020-03-31,11,24,2.5,0.23
22160909119,743912,8,1.5874999999999997,0.5818880906153692,2020-06-30,2020-08-31,2,1,3.8,1.9,2018-01-31,2018-03-31,2,30,2.4,1.2
22160909127,746318,10,1.492446218431525,0.5001613255378271,2021-12-31,2022-02-28,2,0,4.75,2.37,2018-10-31,2019-01-31,3,37,7.8,2.6
22160909143,738504,4,0.6000000000000001,0.32210246816812815,2019-09-30,2019-11-30,2,14,1.1,0.55,2018-05-31,2019-04-30,11,21,2.2,0.2
22160909168,864565,4,0.5679166666666666,0.07961168779352272,2019-12-31,2020-05-31,5,5,2.5,0.5,2018-12-31,2019-05-31,5,17,2.4,0.48
22160909176,742868,4,1.866666666666667,0.8178562764256867,2020-12-31,2021-02-28,2,13,3.6,1.8,2020-03-31,2020-05-31,2,22,5.8,2.9
22160909184,827735,4,0.459375,0.1869523251393253,2019-11-30,2020-07-31,8,6,1.1,0.14,2019-11-30,2020-07-31,8,6,1.1,0.14
22160912642,497860,11,1.5734848484848485,0.7098763779649622,2021-11-30,2022-02-28,3,0,2.5,0.83,2020-07-31,2021-01-31,6,13,4.8,0.8
22160941021,498030,13,2.106944444444444,0.5632025790616803,2021-08-31,2021-11-30,3,4,9.6,3.2,2019-02-28,2019-06-30,4,33,4.8,1.2
22160989780,498003,3,4.075,0.375,2020-05-31,2020-07-31,2,20,7.4,3.7,2017-12-31,2018-02-28,2,49,8.9,4.45
22161102813,739360,2,12.699999999999998,0.0,2018-01-31,2018-04-30,3,47,38.1,12.7,2018-01-31,2018-04-30,3,47,38.1,12.7
22161102821,736730,5,2.1375,1.1277050811271534,2021-11-30,2022-01-31,2,2,7.6,3.8,2018-12-31,2019-02-28,2,37,5.1,2.55
22161103027,737500,2,14.566666666666665,0.0,2018-11-30,2019-02-28,3,37,43.7,14.57,2018-11-30,2019-02-28,3,37,43.7,14.57
22161103589,876445,3,1.65,0.85,2021-11-30,2022-01-31,2,2,5.0,2.5,2018-11-30,2019-02-28,3,37,2.4,0.8
22161104991,740426,3,0.17115384615384616,0.12884615384615383,2019-09-30,2021-11-30,26,4,1.1,0.04,2019-09-30,2021-11-30,26,4,1.1,0.04
22161105139,827713,2,0.85,0.0,2018-08-31,2018-10-31,2,41,1.7,0.85,2018-08-31,2018-10-31,2,41,1.7,0.85
30590216336,498728,17,1.5636748722492786,0.8351022201992448,2021-12-31,2022-02-28,2,0,7.6,3.8,2015-10-31,2016-04-30,6,70,4.5,0.75
37125450553,497928,6,8.68611111111111,6.002626097111863,2018-06-30,2018-09-30,3,7,41.0,13.67,2016-07-31,2016-11-30,4,29,4.4,1.1
37125450611,497893,7,66.06300548698889,119.69061012131706,2021-12-31,2022-02-28,2,1,7.63,3.82,2014-11-30,2015-08-31,9,79,6.4,0.71
37131782551,498600,16,2.958229166666666,2.364371353842608,2021-04-30,2022-02-28,10,0,20.4,2.04,2021-04-30,2022-02-28,10,0,20.4,2.04
37131816037,498608,7,2.179365079365079,1.339604018612136,2018-08-31,2018-10-31,2,0,2.0,1.0,2015-02-28,2015-11-30,9,35,9.5,1.06
37131882419,498604,6,4.839583333333334,4.10039642815857,2020-04-30,2020-06-30,2,0,4.8,2.4,2015-04-30,2015-12-31,8,54,18.7,2.34
37131882492,498588,5,4.986666666666667,1.1458815141385448,2018-09-30,2018-11-30,2,16,14.2,7.1,2017-08-31,2017-11-30,3,28,10.8,3.6
37131975916,498607,2,4.095,0.9550000000000001,2015-04-30,2016-02-29,10,33,31.4,3.14,2015-04-30,2016-02-29,10,33,31.4,3.14
