meter_number,poc_number,branch,vending_category,location,first_transaction_month,last_transaction_month,is_violation,lifetime_total_units,lifetime_total_transactions,lifetime,total_blank_periods,avg_monthly_units_over_blank_periods,std_monthly_units_over_blank_periods,last_blank_period_start,last_blank_period_end,last_blank_period_length,months_since_last_blank_period,total_units_before_last_blank_period,monthly_units_over_last_blank_period,longest_blank_period_start,longest_blank_period_end,longest_blank_period_length,months_since_longest_blank_period,total_units_before_longest_blank_period,monthly_units_over_longest_blank_period,lifetime_monthly_units,idle,units_avg_3,units_avg_6,units_avg_12,units_std_3,units_std_6,units_std_12,transaction_month,rel_units_avg_3_6,rel_units_avg_3_12,rel_units_avg_6_12,rel_units_avg_3_6_df,rel_units_avg_3_6_ddf,rel_units_avg_3_12_df,rel_units_avg_3_12_ddf,rel_units_avg_6_12_df,rel_units_avg_6_12_ddf,cv_monthly_units_over_blank_periods,rel_units_avg_3_lifetime,rel_units_avg_6_lifetime,rel_units_avg_12_lifetime
4200383455,498068,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2011-03-31,2021-06-30,0,404.90000000000015,71.0,124.00868600997968,23.0,3.1054227053140093,2.1520450488565226,2019-10-31,2021-06-30,20.0,0.0,4.8,0.24,2019-10-31,2021-06-30,20.0,0.0,4.8,0.24,3.265093865823363,1,0.0,0.0,0.4,0.0,0.0,1.3266,2022-02-28,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.714,0.693,-1.0,-1.0,-0.8774920365423763
4200384172,498074,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2011-03-31,2022-03-31,0,1974.928067408472,172.0,133.01092424895788,29.0,13.533477891156462,6.224141791476837,2021-05-31,2021-07-31,2.0,8.0,51.8,25.9,2014-05-31,2014-12-31,7.0,87.0,79.0,11.29,14.847863651499628,0,9.346,8.8834,11.6987,5.6498,4.3626,12.9962,2022-02-28,0.052,-0.201,-0.241,-0.064,0.17999999999999997,-0.008000000000000007,-0.0040000000000000036,0.03600000000000003,-0.09099999999999997,0.46,-0.3705491766786222,-0.4017051739896076,-0.21209540479458558
4200413450,498118,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2011-05-31,2022-01-31,0,575.7961091587166,110.0,129.06833815889442,34.0,3.4637745098039217,2.5698929083261977,2021-11-30,2022-01-31,2.0,0.0,2.0,1.0,2019-04-30,2019-09-30,5.0,28.0,4.8,0.96,4.461172409687814,0,1.924,1.5994,1.2663,2.3258,1.8818,1.619,2022-02-28,0.203,0.519,0.263,-0.313,-0.5559999999999999,-0.395,-1.2830000000000001,0.0,-0.457,0.742,-0.5687232361112359,-0.6414843782933007,-0.7161508492139594
4206300560,497972,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2010-08-31,2022-02-28,0,1199.0956820008946,219.0,138.95765826813692,20.0,3.660389775882429,2.5488734329911504,2021-12-31,2022-02-28,2.0,0.0,4.75,2.37,2010-08-31,2010-11-30,3.0,135.0,22.6,7.53,8.629216244325901,0,2.3739,2.0422,2.3913,2.3739,2.3582,2.3914,2022-02-28,0.162,-0.007,-0.146,-0.0030000000000000027,-0.0030000000000000027,-0.203,-0.203,-0.173,-0.173,0.696,-0.7248996974017257,-0.7633388778102719,-0.722883291796936
4206375208,497967,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2010-06-30,2022-03-31,0,2468.158060904111,937.0,142.01316248793609,7.0,6.277777777777778,2.9510774345468063,2013-10-31,2013-12-31,2.0,99.0,5.1,2.55,2011-04-30,2011-07-31,3.0,128.0,18.9,6.3,17.37978380077114,0,13.1687,12.6678,12.7229,2.0555,1.9727,2.8298,2022-02-28,0.04,0.035,-0.004,0.054,-0.068,0.0,-0.066,-0.054000000000000006,0.017999999999999988,0.47,-0.24229782424475815,-0.2711186660769664,-0.26794831593730845
4206389324,498112,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2010-10-31,2022-03-31,0,14890.84088167078,467.0,137.97201174562105,17.0,86.7453125,29.148022310095826,2021-10-31,2021-12-31,2.0,3.0,176.7,88.35,2010-11-30,2011-03-31,4.0,132.0,183.1,45.78,107.9265330212407,0,92.9973,104.1128,106.5824,83.9503,84.9935,87.2266,2022-02-28,-0.107,-0.127,-0.023,-0.13,0.12500000000000003,-0.23399999999999999,-0.22699999999999998,-0.10500000000000001,-0.316,0.336,-0.1383277365011116,-0.03533638035505262,-0.012454148054363602
4206573836,498137,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2010-10-31,2021-12-31,0,1737.999569747452,206.0,135.01507217807347,16.0,2.212804487179487,1.8230262206443224,2021-07-31,2021-12-31,5.0,0.0,2.0,0.4,2016-07-31,2017-08-31,13.0,52.0,13.8,1.06,12.872633711999038,0,0.4749,0.2714,0.4916,0.8225,0.6647,0.8519,2022-02-28,0.75,-0.034,-0.448,0.898,0.898,0.0,0.0,-0.581,-0.581,0.824,-0.9631077827098172,-0.978916513429026,-0.9618104568964965
4209316779,498130,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2011-05-31,2022-03-31,0,722.142872980431,119.0,131.0067763198423,27.0,2.9770356172980668,3.2798295725666717,2021-12-31,2022-02-28,2.0,1.0,5.7,2.85,2016-07-31,2017-02-28,7.0,61.0,2.3,0.33,5.51225587917207,0,4.536,3.9635,3.512,2.6446,2.5745,2.5408,2022-02-28,0.144,0.292,0.129,-0.208,-0.45899999999999996,0.07899999999999999,-0.154,0.23099999999999998,0.22299999999999998,1.102,-0.1771064153354764,-0.28096589003134054,-0.36287427924563337
4209621210,498064,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2011-06-30,2022-03-31,0,3620.6574384511496,207.0,130.02112979732644,13.0,5.913070783030648,13.875289760894177,2021-11-30,2022-01-31,2.0,2.0,1.86,0.93,2012-02-29,2014-10-31,32.0,89.0,16.6,0.52,27.846684951091692,0,6.0491,4.3138,3.0164,7.3709,5.9213,4.8176,2022-02-28,0.402,1.005,0.43,0.256,0.15000000000000005,0.8429999999999999,0.7899999999999998,0.416,0.46799999999999997,2.347,-0.7827712702382963,-0.845087485006689,-0.8916783090950384
4209704693,498060,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2011-06-30,2022-03-31,0,13520.97768263154,471.0,130.02112979732644,10.0,17.055555555555557,22.07538151733289,2015-12-31,2016-02-29,2.0,73.0,4.6,2.3,2013-12-31,2015-09-30,21.0,78.0,6.3,0.3,103.99061832263486,0,129.6685,138.7534,135.8478,3.8017,16.7173,17.8066,2022-02-28,-0.065,-0.045,0.021,-0.015,-0.009999999999999995,-0.041999999999999996,-0.044,-0.027,-0.032999999999999995,1.294,0.24692498315279296,0.3342876716966168,0.3063466896458585
4209704701,498049,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2011-06-30,2022-03-31,0,1215.0327140773134,177.0,130.02112979732644,23.0,3.2671717171717165,2.1234097562552314,2021-09-30,2021-11-30,2.0,4.0,4.8,2.4,2012-06-30,2013-03-31,9.0,108.0,25.0,2.78,9.344886603979482,0,7.3652,4.8944,3.9301,2.2291,3.6295,3.298,2022-02-28,0.505,0.874,0.245,0.09400000000000003,0.08400000000000007,0.463,0.44200000000000006,0.245,0.237,0.65,-0.21184704404400595,-0.4762483262326865,-0.5794384494375371
4209733015,498055,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2011-03-31,2022-03-31,0,2301.4818427406794,173.0,133.01092424895788,17.0,11.33671875,16.1201127942401,2021-07-31,2022-01-31,6.0,2.0,9.6,1.6,2019-05-31,2020-01-31,8.0,26.0,26.3,3.29,17.302953541116462,0,4.2721,2.4412,8.824,5.8714,4.9162,8.9353,2022-02-28,0.75,-0.516,-0.723,1.35,0.95,0.405,0.32600000000000007,0.08000000000000007,0.2400000000000001,1.422,-0.753099955458567,-0.8589142602620383,-0.49002926124538176
4214004279,498346,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2022-03-31,0,452.2454668746207,107.0,114.9735928869176,26.0,2.7076674854299343,1.2387972425171363,2022-01-31,2022-03-31,2.0,0.0,5.7,2.85,2013-04-30,2013-08-31,4.0,103.0,8.9,2.22,3.9334725089388765,0,2.6247,1.7855,2.3249,2.6438,2.3052,2.5556,2022-02-28,0.47,0.129,-0.232,0.12799999999999995,-0.09100000000000008,-0.08499999999999999,-0.489,-0.136,-0.31900000000000006,0.458,-0.3327270003704541,-0.5460753835339069,-0.40894464249676865
4214004352,498152,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2022-03-31,0,799.3680804171908,223.0,114.9735928869176,12.0,3.3617996123007567,3.496130539439358,2022-01-31,2022-03-31,2.0,0.0,5.58,2.79,2012-12-31,2013-02-28,2.0,109.0,12.7,6.35,6.952623296754847,0,2.8268,2.7724,3.1006,2.0662,2.0059,1.8313,2022-02-28,0.02,-0.088,-0.106,-0.029,-0.054,-0.244,-0.23600000000000002,-0.208,-0.173,1.04,-0.5934196519291624,-0.6012440367229411,-0.5540388328751807
4214029144,498121,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2022-03-31,0,677.0883367603273,279.0,114.9735928869176,5.0,3.529166666666667,1.2460144795841392,2021-08-31,2021-10-31,2.0,5.0,9.6,4.8,2021-03-31,2021-06-30,3.0,9.0,6.8,2.27,5.889076958969858,0,5.5104,5.3774,4.0368,2.2296,3.0959,3.2685,2022-02-28,0.025,0.365,0.332,-0.11000000000000001,-0.23500000000000001,-0.10100000000000003,-0.30100000000000005,0.040000000000000036,0.0020000000000000573,0.353,-0.06430158097918598,-0.08688576538136518,-0.314527551919421
4214029292,498135,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2012-09-30,0,2.8,1.0,1.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,-1.0
4214032098,498106,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2013-07-31,2022-02-28,0,182.4480545793585,70.0,103.9672067188238,22.0,1.3226584022038568,0.6003526799118194,2021-09-30,2022-02-28,5.0,0.0,2.0,0.4,2020-10-31,2021-09-30,11.0,5.0,2.0,0.18,1.7548615600761865,1,0.712,0.6926,0.404,1.2332,1.1183,0.9198,2022-02-28,0.028,0.762,0.714,1.028,2.778,1.762,4.761,0.0,0.0,0.454,-0.594269989041706,-0.6053249921492776,-0.7697824095124286
4214035679,498100,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2021-12-31,0,151.64892436863056,45.0,112.01665331937,28.0,1.2457482993197275,0.4027057592185609,2021-09-30,2021-12-31,3.0,0.0,4.8,1.6,2017-12-31,2018-08-31,8.0,40.0,4.7,0.59,1.3538069552592795,0,1.1872,1.3641,1.5957,2.0563,2.1569,2.2568,2022-02-28,-0.13,-0.256,-0.145,0.0,0.29500000000000004,0.0,0.752,0.0,0.42999999999999994,0.323,-0.1230655187669435,0.007603037272584596,0.17867617225706547
4214039804,498148,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-10-31,2019-12-31,0,156.30000000000004,54.0,86.9812316474671,22.0,1.3006060606060603,0.5301778207162486,2019-10-31,2019-12-31,2.0,0.0,2.0,1.0,2013-12-31,2014-10-31,10.0,62.0,15.8,1.58,1.7969393746168172,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,-1.0,-1.0,-1.0
4214050165,498163,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-08-31,2021-12-31,0,511.4987092423566,184.0,113.00229984188589,8.0,2.509375,2.0034321137425644,2020-12-31,2021-02-28,2.0,10.0,6.3,3.15,2018-11-30,2020-01-31,14.0,23.0,1.4,0.1,4.52644512508198,0,2.6247,3.557,3.6416,2.6438,2.27,2.312,2022-02-28,-0.262,-0.279,-0.023,-0.23900000000000002,-0.23100000000000004,-0.23500000000000004,0.06499999999999997,-0.0019999999999999983,0.29400000000000004,0.798,-0.4201409875807424,-0.2141736171085079,-0.19548345348955368
4214060180,497970,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2019-06-30,0,2025.8000000000004,113.0,81.9544343826362,13.0,12.615384615384617,12.339701165428238,2017-10-31,2018-01-31,3.0,17.0,44.7,14.9,2017-10-31,2018-01-31,3.0,17.0,44.7,14.9,24.718613645013573,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,-1.0,-1.0,-1.0
4214061030,498094,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2022-03-31,2022-03-31,0,2.605488991101808,1.0,1.0,0.0,,,9999-99-99,9999-99-99,0.0,0.0,,,9999-99-99,9999-99-99,0.0,0.0,,,2.605488991101808,0,,,,,,,,,,,,,,,,,,,,
4214065866,498109,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2013-01-31,2022-01-31,0,1426.9738005522925,195.0,108.9940039836547,16.0,10.267395833333332,7.225021457310264,2021-08-31,2022-01-31,5.0,0.0,9.6,1.92,2021-08-31,2022-01-31,5.0,0.0,9.6,1.92,13.092222951698231,0,4.1685,3.7534,3.5812,7.22,6.2285,6.4237,2022-02-28,0.111,0.164,0.048,0.0,-1.111,0.326,-0.512,0.293,-0.07899999999999996,0.704,-0.6816048721917548,-0.7133107178324414,-0.7264635644220012
4214075303,497962,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-11-30,2022-01-31,0,1091.5961091587178,155.0,111.03100679685414,14.0,4.888965201465202,5.633751794381738,2021-10-31,2022-01-31,3.0,0.0,2.9,0.97,2019-11-30,2020-12-31,13.0,13.0,2.0,0.15,9.831452858532902,0,1.424,1.5852,1.8663,2.4665,2.0534,1.8343,2022-02-28,-0.102,-0.237,-0.151,-0.45799999999999996,-1.0779999999999998,-0.256,-0.831,0.097,-0.051000000000000045,1.152,-0.8551587419997561,-0.8387623861081553,-0.8101704776644275
4214075493,498115,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2022-03-31,0,760.9409825997641,156.0,114.9735928869176,14.0,3.4365384615384618,1.1727111661828502,2021-08-31,2021-10-31,2.0,5.0,4.8,2.4,2013-08-31,2013-12-31,4.0,99.0,9.5,2.38,6.618397872876673,0,7.8362,5.8493,5.8121,2.1566,3.1805,3.3584,2022-02-28,0.34,0.348,0.006,0.15200000000000002,-0.049999999999999975,0.011999999999999955,-0.2820000000000001,-0.119,-0.187,0.341,0.18400255628542495,-0.11620604980981385,-0.12182674543956018
4214077515,498133,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-10-31,2021-12-31,0,152.69870924235664,31.0,110.99815191277028,22.0,1.5199390645586297,0.9124119704864548,2021-06-30,2021-12-31,6.0,0.0,4.8,0.8,2012-10-31,2014-09-30,23.0,87.0,12.6,0.55,1.3756869516382346,0,1.4247,0.8141,0.8749,2.4676,1.9941,1.9649,2022-02-28,0.75,0.628,-0.069,0.0,-0.8,0.511,0.511,0.292,0.829,0.6,0.035628053536015836,-0.4082229252588822,-0.36402682386561364
4214087993,498147,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2022-03-31,0,659.7926609488833,417.0,114.9735928869176,9.0,2.41875,1.0726536894543364,2021-08-31,2021-10-31,2.0,5.0,4.8,2.4,2012-09-30,2012-11-30,2.0,112.0,2.8,1.4,5.738645234804683,0,4.2862,3.7064,4.9704,1.949,2.1233,2.3294,2022-02-28,0.156,-0.138,-0.254,0.098,-0.22200000000000003,-0.08800000000000001,-0.372,-0.153,-0.149,0.443,-0.253098976391789,-0.3541332756517491,-0.13387223000740714
4214091987,498146,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2012-10-31,2022-02-28,0,234.50548899110183,136.0,112.93659007371816,27.0,1.9094032921810704,1.497879822496183,2021-06-30,2022-02-28,8.0,0.0,2.0,0.25,2020-09-30,2021-06-30,9.0,8.0,2.0,0.22,2.076435005147852,1,0.6514,0.3722,0.3838,1.1282,0.9117,0.867,2022-02-28,0.75,0.697,-0.03,0.75,-0.25,1.697,1.697,0.97,2.684,0.784,-0.6862892417123274,-0.8207504693971881,-0.8151639713988199
4214102552,498096,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2012-10-31,2022-03-31,0,1364.8559060759262,415.0,113.95509148031788,3.0,1.6,1.4,2020-05-31,2021-03-31,10.0,12.0,2.0,0.2,2020-05-31,2021-03-31,10.0,12.0,2.0,0.2,11.977138435377956,0,7.3915,5.3666,4.9638,1.391,2.637,2.284,2022-02-28,0.377,0.489,0.081,0.045999999999999985,-0.17400000000000004,0.062,-0.02899999999999997,0.009000000000000008,0.139,0.875,-0.3828659458283409,-0.5519297009920008,-0.5855604385987578
4214103451,498113,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-11-30,2022-03-31,0,242.33388967178,68.0,112.969444957802,26.0,1.680506607742663,0.7481263150511434,2021-12-31,2022-03-31,3.0,0.0,9.5,3.17,2013-12-31,2015-06-30,18.0,81.0,31.6,1.76,2.145127735754567,0,4.5245,4.214,3.3415,4.5356,3.4725,3.0901,2022-02-28,0.074,0.354,0.261,-0.136,0.09100000000000003,-0.261,-0.04600000000000004,-0.07400000000000001,-0.135,0.445,1.1091984055711572,0.9644517805452223,0.5577160950858708
4214110605,498093,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2022-01-31,0,280.3905034966936,110.0,113.03515472596972,22.0,1.3516391184573004,0.7164119236887837,2021-03-31,2021-07-31,4.0,6.0,2.0,0.5,2020-04-30,2021-03-31,11.0,10.0,3.0,0.27,2.480560177729152,1,7.4476,7.6844,5.1492,4.3978,3.7011,4.1539,2022-02-28,-0.031,0.446,0.492,-0.103,0.031,-0.21600000000000003,-0.038000000000000145,-0.05800000000000005,-0.08300000000000007,0.53,2.0023863427566444,2.097848650878022,1.0758214399434065
4214112684,400909,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-10-31,2020-12-31,0,129.9,46.0,99.00611922216062,23.0,1.2127777777777775,0.6442063319892056,2020-02-29,2020-12-31,10.0,0.0,3.8,0.38,2020-02-29,2020-12-31,10.0,0.0,3.8,0.38,1.3120401144955127,1,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531,-1.0,-1.0,-1.0
4214116354,498104,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2022-03-31,0,314.5467638217152,94.0,114.9735928869176,17.0,1.8274250348004732,1.9448456696371688,2021-12-31,2022-03-31,3.0,0.0,5.7,1.9,2017-11-30,2018-10-31,11.0,41.0,1.9,0.17,2.735817468373699,0,2.1497,2.4855,2.6499,2.3665,2.0241,2.1753,2022-02-28,-0.135,-0.189,-0.062,-0.191,-0.033,-0.453,-0.45500000000000007,-0.259,-0.41600000000000004,1.064,-0.21423851377121114,-0.09149640693043003,-0.03140467862600943
4214117410,498141,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-10-31,2021-12-31,0,92.5987092423566,26.0,110.99815191277028,21.0,0.9209637188208616,0.5478915100376675,2021-10-31,2021-12-31,2.0,0.0,2.0,1.0,2020-08-31,2021-10-31,14.0,2.0,2.0,0.14,0.834236495352885,1,1.4247,1.0998,0.6416,2.4676,2.0003,1.6211,2022-02-28,0.295,1.221,0.714,-0.455,-0.45500000000000007,-0.7789999999999999,-0.7789999999999999,0.0,0.0,0.595,0.707789107688638,0.3183311999971672,-0.23091353162558437
4214120380,498139,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2022-03-31,0,346.1411457807901,112.0,114.9735928869176,21.0,1.848372969387441,0.7466061741202246,2022-01-31,2022-03-31,2.0,0.0,5.7,2.85,2013-02-28,2013-11-30,9.0,100.0,14.5,1.61,3.0106143253367543,0,4.3236,4.2992,4.3245,2.802,2.1327,2.504,2022-02-28,0.006,-0.0,-0.006,-0.026000000000000002,0.07,-0.127,-0.2,-0.097,-0.254,0.404,0.4361188557476158,0.42801419757381576,0.436417798057305
4214130777,498144,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2013-01-31,2022-03-31,0,370.34810227405694,199.0,110.93244214460256,21.0,1.003194444444444,0.4372784050800847,2019-03-31,2019-09-30,6.0,30.0,4.9,0.82,2018-03-31,2018-12-31,9.0,39.0,4.7,0.52,3.3385012996585894,0,12.501,11.4006,9.8003,1.7446,1.908,2.6009,2022-02-28,0.097,0.276,0.163,0.02500000000000001,0.07300000000000001,0.01100000000000001,0.03699999999999998,-0.016999999999999987,-0.044999999999999984,0.436,2.7444945734418043,2.414885595870782,1.9355387703465097
4214131148,498099,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-10-31,2022-01-31,0,324.39568200089474,90.0,112.01665331937,26.0,1.7362179487179488,0.4655145020766328,2021-10-31,2021-12-31,2.0,1.0,4.8,2.4,2013-05-31,2013-09-30,4.0,100.0,7.0,1.75,2.8959594166414897,0,2.3739,2.0422,1.5913,2.3739,2.3582,2.2505,2022-02-28,0.162,0.492,0.283,-0.588,-1.173,-0.30300000000000005,-0.6020000000000001,0.25699999999999995,0.516,0.268,-0.18027166183389892,-0.29481055975280696,-0.45051025547676116
4214136691,497988,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2021-09-30,0,152.40000000000003,35.0,108.9940039836547,25.0,1.7739523809523812,1.0341747068377949,2021-05-31,2021-08-31,3.0,1.0,4.8,1.6,2018-03-31,2020-04-30,25.0,17.0,3.0,0.12,1.3982420539652323,0,0.0,1.3,1.4,0.0,2.0598,2.0302,2022-02-28,-1.0,-1.0,-0.071,0.0,0.923,0.0,0.667,0.20700000000000002,0.20700000000000002,0.583,-1.0,-0.07026112087433686,0.0012572544430217484
4214137640,498098,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-11-30,2022-01-31,0,182.5987030529057,40.0,111.03100679685414,22.0,1.7529306047487865,0.9353443784454696,2021-09-30,2022-01-31,4.0,0.0,2.0,0.5,2013-02-28,2014-12-31,22.0,85.0,37.9,1.72,1.6445739647033382,0,0.4747,0.557,0.3249,0.8222,0.881,0.7268,2022-02-28,-0.148,0.461,0.714,0.0,0.898,0.7210000000000001,1.016,0.846,0.569,0.534,-0.7113538155241133,-0.6613104597575966,-0.802441235862196
4214137871,498108,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2013-01-31,2021-11-30,0,142.00000000000006,64.0,106.95700117045524,27.0,1.0897119341563788,0.5943102108040794,2021-09-30,2021-11-30,2.0,0.0,2.0,1.0,2019-11-30,2020-08-31,9.0,15.0,2.0,0.22,1.3276363253088732,0,0.5,1.0,0.8333,0.866,0.9258,0.8975,2022-02-28,-0.5,-0.4,0.2,-0.08300000000000002,0.30599999999999994,-0.30000000000000004,0.04999999999999999,-0.343,-0.6000000000000001,0.545,-0.6233908409491014,-0.24678168189820276,-0.37234317552577234
4214152342,498138,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2013-03-31,2022-03-31,0,2283.6451037736683,581.0,108.9940039836547,6.0,1.58,0.8908422980528036,2021-10-31,2021-12-31,2.0,3.0,2.0,1.0,2013-04-30,2013-06-30,2.0,105.0,3.2,1.6,20.95202506842611,0,1.396,1.3691,1.7987,0.806,0.8678,0.982,2022-02-28,0.02,-0.224,-0.239,-0.009999999999999998,-0.355,0.05200000000000002,-0.18599999999999994,0.057999999999999996,0.063,0.564,-0.9333715955645873,-0.934655481008221,-0.9141514963768075
4220014346,498151,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2022-03-31,0,1782.9848792663165,294.0,114.9735928869176,10.0,4.429629629629629,1.9973095758640256,2021-07-31,2021-09-30,2.0,6.0,16.7,8.35,2012-10-31,2013-01-31,3.0,110.0,9.5,3.17,15.507777346924986,0,7.1345,6.8197,7.5698,2.3612,3.4778,5.2425,2022-02-28,0.046,-0.058,-0.099,0.134,0.288,0.029999999999999992,0.241,-0.098,-0.044000000000000004,0.451,-0.5399405188510339,-0.5602400107097056,-0.5118707323005895
4220015467,498127,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2012-09-30,2021-12-31,0,16.27870859184357,1.0,112.01665331937,25.0,3.4408499999999997,1.8339319041035549,2020-08-31,2021-12-31,16.0,0.0,2.9,0.18,2020-08-31,2021-12-31,16.0,0.0,2.9,0.18,0.14532400414991373,1,4.0697,2.3255,1.3566,7.0489,5.6964,4.4992,2022-02-28,0.75,2.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.533,27.004320578737754,15.002173994607624,8.335002898767879
4222981724,497798,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2014-09-30,2021-12-31,0,1022.313961147706,156.0,88.03258793815068,7.0,5.222585034013605,3.5563493351007183,2021-09-30,2021-12-31,3.0,0.0,14.2,4.73,2020-03-31,2020-10-31,7.0,14.0,9.6,1.37,11.612903642750524,0,9.1535,7.2591,5.6262,15.8543,12.9469,10.9593,2022-02-28,0.261,0.627,0.29,0.0,0.489,0.0,0.631,0.0,0.0,0.681,-0.21178197274424412,-0.3749108557762323,-0.5155216840611423
4222982482,497809,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2013-04-30,2022-02-28,0,1514.5376913815044,277.0,106.9898560545391,10.0,5.0419090909090905,2.0170946887717185,2021-03-31,2021-05-31,2.0,9.0,12.5,6.25,2013-09-30,2014-08-31,11.0,90.0,72.7,6.61,14.155899888391795,0,8.8094,7.9197,7.7448,1.8335,2.1929,3.2549,2022-02-28,0.112,0.137,0.023,-0.0020000000000000018,-0.061000000000000006,-0.134,-0.14300000000000002,-0.118,-0.06399999999999995,0.4,-0.37768703724558433,-0.44053715677274896,-0.4528924292300953
4222995302,497799,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2013-06-30,2019-09-30,0,237.20000000000005,64.0,76.00770036345716,14.0,2.261117216117216,0.910575157559756,2019-06-30,2019-09-30,3.0,0.0,4.3,1.43,2013-06-30,2014-07-31,13.0,62.0,12.9,0.99,3.1207364367787216,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403,-1.0,-1.0,-1.0
4222995948,497807,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2013-03-31,2022-03-31,0,710.9376790026039,115.0,108.9940039836547,18.0,3.7873378816132055,1.409096940216941,2022-01-31,2022-03-31,2.0,0.0,8.54,4.27,2013-03-31,2013-05-31,2.0,106.0,3.2,1.6,6.522722838122543,0,5.736,6.0206,7.0287,6.0982,4.8531,4.1958,2022-02-28,-0.047,-0.184,-0.143,-0.043,-0.066,-0.06999999999999999,-0.03699999999999999,-0.03199999999999999,0.024000000000000014,0.372,-0.12061264254928669,-0.07698055713602428,0.07757146431552103
